publish_date,headline_category,headline_text
20220217,city.ludhiana,"City school campus turns plastic-free"
20220217,city.kanpur,"Special expenses observer asks officials to ensure free & fair polling"
20220217,city.ludhiana,"Special poll observers meet top dist officials"
20220217,city.kanpur,"Man held guilty; gets 10-year jail"
20220217,city.ludhiana,"BKU activists meet joint CP"
20220217,city.kanpur,"Sankyukta & Alam win U-15 open court badminton titles"
20220217,city.pune,"Covid-19: Unvaccinated students can sit for Maharashtra board exams; say officials"
20220217,city.ludhiana,"29 more Covid positive cases reported in dist"
20220217,city.pune,"Gadgets worth 3.2L burgled"
20220217,city.ludhiana,"Cong leader to ECI: Conduct dope test on poll candidates"
20220217,city.pune,"Man gets 20 years in jail for raping 8-year-old girl in Pune"
20220217,city.ludhiana,"Outfit leader accuses his attackers of torching car"
20220217,city.pune,"Pune: Reduced activity in Covid pandemic triggers dementia in senior citizens; say psychiatrists"
20220217,city.ludhiana,"BJP to conclude its campaign with Goyal; Thakur rallies"
20220217,city.jodhpur,"Rajasthan: 25% of total Covid cases in January and February"
20220217,city.udaipur,"Rajasthan: 25% of total Covid cases in January and February"
20220217,city.ajmer,"Rajasthan: 25% of total Covid cases in January and February"
20220217,city.thane,"Weekly Covid positivity rate more than halves in Maharashtra as well as Mumbai"
20220217,city.navimumbai,"Weekly Covid positivity rate more than halves in Maharashtra as well as Mumbai"
20220217,city.madurai,"Fresh Covid cases in Tamil Nadu drop marginally to 1;310"
20220217,city.erode,"Fresh Covid cases in Tamil Nadu drop marginally to 1;310"
20220217,city.trichy,"Fresh Covid cases in Tamil Nadu drop marginally to 1;310"
20220217,city.salem,"Fresh Covid cases in Tamil Nadu drop marginally to 1;310"
20220217,elections.assembly-elections.uttar-pradesh.news,"SP is not anywhere closeto 'samajwad'; says Rajnath Singh"
20220218,entertainment.kannada.theatre,"Two characters; two ideologies and one interesting plot"
20220218,entertainment.kannada.movies.news,"Get set for a non-conventional film experience with Gilky"
20220218,entertainment.kannada.movies.news,"'Bytwo Love is one of Santhu's best works till date'"
20220218,entertainment.kannada.movies.news,"unique genre beautiful locales surprise elements bhavachitra promises them all"
20220218,entertainment.tamil.movies.news,"The plot is about the conflict of Ajith sir's and my character's ideologies"
20220218,life-style.relationships.pets,"Pet-time stories: Judy allayed my apprehensions of being a pet mom; then came Zoey and Roxy; says Carnatic singer Uma Prakash"
20220218,entertainment.hindi.bollywood,"Badhaai Do proves that strong content will bring audience back to cinemas"
20220218,city.mangaluru,"Communal amity steadfast at edu campuses in DK"
20220218,city.mangaluru,"Amidst row; smooth start to PU practical exams"
20220218,city.mangaluru,"St Thomas Higher Primary School; Alangar completes 100 years"
20220218,business.india-business,"Apollo Hospitals joins hands to establish tertiary care hosp in Uzbekistan"
20220218,business.india-business,"TVS Holdings pledges 42% of Sundaram Clayton shares for Rs 1;600 cr loan"
20220218,business.india-business,"E-wallets will be interoperable within 6 weeks"
20220218,business.india-business,"Nepal to be first foreign country to deploy UPI"
20220218,business.india-business,"Mankind to buy 2 brands from DRL"
20220218,business.india-business,"Crypto bourses eye products based on Indian index"
20220218,city.lucknow,"Uttar Pradesh elections: Mulayam Singh Yadav; Akhilesh; Shivpal come together after five years"
20220218,elections.assembly-elections.uttar-pradesh.news,"Uttar Pradesh elections: Mulayam Singh Yadav; Akhilesh; Shivpal come together after five years"
20220218,city.delhi,"Del-Hi! University opens gates again"
20220218,city.amritsar,"Poll official's media 'gag' on Kejriwal clip from Kumar Vishwas withdrawn"
20220218,business.india-business,"Rising rates won't hurt housing demand: Parekh"
20220218,city.delhi,"Delhi: Ecosystem around universities abuzz; hopes for revival"
20220218,business.india-business,"For millennials; leisure more vital than work"
20220218,elections.assembly-elections.punjab.news,"Poll official's media 'gag' on Kejriwal clip from Kumar Vishwas withdrawn"
20220218,entertainment.marathi.movies.news,"Jhatka trailer out: Makers hope to impress with an intriguing murder mystery"
20220218,india,"Delhi objects to Singapore PM remark on 'tainted' Indian MPs"
20220218,city.nagpur,"105 'police didi' programmes in two days to make girls aware of 'love traps'"
20220218,city.nagpur,"Panel to recommend removal of three tigers from CSTPS"
20220218,city.nagpur,"IUML to contest at least 20 NMC seats; ties up with Vanchit Aghadi"
20220218,city.goa,"Mormugao port sees least traffic in coastal shipping"
20220218,india,"India under pressure to take clear stand on Ukraine"
20220218,city.nagpur,"HC: Pregnancy due to rape a grave injury to woman's mental health"
20220218,city.nagpur,"In a first; tiger kills a worker in Chanda power plant premises"
20220218,world.rest-of-world,"India under pressure to take clear stand on Ukraine"
20220218,entertainment.hindi.bollywood,"Tajdar Amrohi: Casting for Kamal Amrohi and Meena Kumari's biopic won't be easy -Exclusive!"
20220218,india,"Army jawan shoots self in Jammu"
20220218,world.uk,"UK government scraps golden visas amid security concerns"
20220218,india,"Chinese rocket; not Falcon 9; will hit moon on March 4; confirms Indian-led team"
20220218,india,"A wedding and 13 funerals: Well collapse plunges UP village into mourning"
20220218,india,"'Congress divisive': PM Narendra Modi slams Charanjit Singh Channi for 'bhaiye' remark"
20220218,elections.assembly-elections.punjab.news,"'Congress divisive': PM Narendra Modi slams Charanjit Singh Channi for 'bhaiye' remark"
20220218,business.india-business,"I-T dept launches search operations at premises of ex-NSE MD Chitra Ramakrishna"
20220218,city.bengaluru,"Allow hijab on Fridays and during Ramzan: PIL in Karnataka HC"
20220218,entertainment.english.music.news,"Kanye West follows Pete Davidson's new Instagram account"
20220218,india,"Supreme Court sets aside Punjab and Haryana HC stay on Haryana job quota"
20220218,india,"2nd in 5 weeks: IED found in Delhi; blast averted"
20220218,city.hubballi,"Arogyavani call centres in B'luru; Hubballi shut; employees jobless"
20220218,city.hubballi,"KVVS supports separate corporation for Dharwad"
20220218,city.hubballi,"Eatery in Koppal started by five women is a thriving business"
20220218,india,"'Respect my feelings; back Tipu': Mulayam Singh Yadav on 1st Karhal trip in 2 years"
20220218,elections.assembly-elections.uttar-pradesh.news,"'Respect my feelings; back Tipu': Mulayam Singh Yadav on 1st Karhal trip in 2 years"
20220218,india,"'Karhal is worth 300 seats': UP poll battle hots up for Yadav fort"
20220218,elections.assembly-elections.uttar-pradesh.news,"'Karhal is worth 300 seats': UP poll battle hots up for Yadav fort"
20220218,india,"Under fire; Charanjit Singh Channi clarifies and Priyanka Gandhi uses marriage shield"
20220218,elections.assembly-elections.punjab.news,"Under fire; Charanjit Singh Channi clarifies and Priyanka Gandhi uses marriage shield"
20220218,india,"Rajnath Singh; Nitish Kumar and Mayawati lash out at Congress for call to keep out 'bhaiye'"
20220218,city.bengaluru,"Karnataka: PIL seeks nod for hijab on Fridays & during Ramzan"
20220218,city.gurgaon,"Gurugram: 'At D-603; origin of Paradiso cave-in; floor tiles cracked; came loose'"
20220218,city.gurgaon,"'Don't throw us out': Green View residents in Gurugram are in tears"
20220218,city.gurgaon,"Gurugram: Why it's a long struggle ahead for these displaced Paradiso families"
20220218,city.gurgaon,"Submit papers on project: SIT notice to Chintels; DTCP"
20220218,city.gurgaon,"Anganwadi workers ramp up protest across Haryana; call for statewide meet"
20220218,city.gurgaon,"Floodcheck plan: MCG officials told to clean drains"
20220218,city.gurgaon,"Tractor in wrong lane kills 32-year-old biker"
20220218,city.gurgaon,"Now; govt schools in Gurugram join chorus against Class 8 boards"
20220218,city.gurgaon,"15 illegal structures razed in Bajghera; Rajendra Park"
20220218,city.gurgaon,"City records 263 new Covid cases; one more death"
20220218,city.gurgaon,"New security firm appointed illegally in Ggn Greens"
20220218,city.ghaziabad,"Your flight is getting ready - to serve you off Delhi-Meerut Expressway"
20220218,city.noida,"Parents to be fined if minors caught driving; Noida cops warn as schools reopen"
20220218,city.noida,"Two die as fire breaks out at spa in Noida"
20220218,city.noida,"Woman from Uganda falls off building; dies"
20220218,city.noida,"Those who had severe Covid prone to long-term complications: Study"
20220218,city.noida,"Positivity rate falls; 1.1% in Ghaziabad and 1.2% in Noida"
20220218,city.noida,"Theft bid: 4 held for beating man to death in Noida"
20220218,city.noida,"Parents to be fined if students caught driving without licence"
20220218,city.noida,"Positivity rate falls below 1.3% in Noida; 1.1% Ghaziabad"
20220218,city.ghaziabad,"2 minor girls hit by car in Gzb; driver flees spot"
20220218,city.mumbai,"Chandiwal panel drops action against Nawab"
20220218,city.noida,"Building audits in Noida may be a must every few years"
20220218,city.mumbai,"Raut keeps up 'graft' tirade against Somaiya"
20220218,city.mumbai,"Duo who created fake bank a/cs for e-fraudsters held"
20220218,city.mumbai,"Bombay high court notice to NCP leader; state over Darekar plea"
20220218,city.mumbai,"Police summons for violating Covid norms"
20220218,city.mumbai,"ED to take Iqbal Kaskar's custody"
20220218,city.mumbai,"HC relief for Khadse's wife"
20220218,city.mumbai,"Mumbai: Head back to classrooms; leading colleges tell fully vaxxed students"
20220218,city.mumbai,"Hat-trick of zero-death days in city; state steady"
20220218,city.mumbai,"Special coach for women in Metro 2A & 7"
20220218,city.mumbai,"BMC won't replace private doses nearing expiry without order"
20220218,city.mumbai,"For millennials; leisure more vital than work"
20220218,city.mumbai,"Rising rates won't hurt housing demand: Parekh"
20220218,city.mumbai,"Mankind to buy 2 brands from DRL"
20220218,city.mumbai,"Crypto bourseseye productsbased on Indian index"
20220218,city.mumbai,"E-wallets will be interoperable within 6 weeks"
20220218,city.mumbai,"Rao's 10-wkt haul helps C Rly to win"
20220218,city.mumbai,"Jyoti slams six goals in C Rly victory"
20220218,city.mumbai,"PMC Bank fraud: Final chargesheet names 3 directors and 22 others"
20220218,city.bengaluru,"Hijab protests spread to new districts in Karnataka; students boycott class"
20220218,city.mumbai,"Mini-tempo driver killed as vehicle overturns on WEH"
20220218,city.mumbai,"Revenue; forest dept nod for sea link land diversion"
20220218,city.mumbai,"SSC hall ticket distribution starts"
20220218,city.mumbai,"BMC issues notice to Juhu bungalow owned by Rane"
20220218,city.mumbai,"Cong targets Ajit over 'poor' funds allocation for its depts"
20220218,city.mumbai,"Patole says Cong will send letters to ex-CM on PM Modi's comments"
20220218,city.mumbai,"Dharavi shooting: Cops use app to contact; nab arms suppliers"
20220218,elections.assembly-elections.punjab.news,"Rajnath Singh; Nitish Kumar and Mayawati lash out at Congress for call to keep out 'bhaiye'"
20220218,city.mumbai,"After yr on run; film coordinator; 3 dwarves held in Gehana porn case"
20220218,city.mumbai,"BJP corporator wants Gita in BMC schools"
20220218,city.thane,"Maharashtra CM Uddhav Thackeray OKs proposal to tag Thane Creek 'Ramsar site'"
20220218,city.mumbai,"PM to flag off services on Thane's 5th; 6th lines"
20220218,city.mumbai,"Social media influencer granted bail"
20220218,city.mumbai,"BMC floats fresh tenders for sewage plants after Supreme Court rap"
20220218,city.mumbai,"Mumbai: Two BMC officers held over bribe from veg seller"
20220218,city.mumbai,"Bus between Mumbai airports a hit with flyers"
20220218,city.mumbai,"Mumbai: Man who used booty in Khar shop burglary for sister's wedding held"
20220218,city.navimumbai,"Six turtles rescued from well with polluted water"
20220218,city.hyderabad,"Gateway Park: IT sector goes north; gets bigger in Telangana"
20220218,entertainment.hindi.bollywood,"Exclusive: Vikrant Massey; Sheetal Thakur to get married today in a traditional ceremony"
20220218,city.bengaluru,"Infostretch to acquire Apexon for $235mn"
20220218,city.bengaluru,"Jasjit Kang to lead Wipro's digi ops"
20220218,business.india-business,"SoftBank leads $330 million funding round in ElasticRun"
20220218,city.bengaluru,"Survey: Clear gains for those using analytics"
20220218,city.bengaluru,"Saffron flag remark: Congress holds day-and-night dharna for Karnataka minister KS Eshwarappa's dismissal"
20220218,city.bengaluru,"Social commerce co DealShare raises $45mn"
20220218,city.bengaluru,"Drunk driver gets 5 years in jail for two friends' death in Bengaluru"
20220218,city.bengaluru,"Palike told to end contract; file FIR"
20220218,city.bengaluru,"Bengaluru: Free bus pass scheme for women garment workers fails to take off; factory owners reluctant to pay up"
20220218,city.bengaluru,"ORR stretch may be renamed after Puneeth"
20220218,city.bengaluru,"Bengaluru: Insurance company told to pay Rs 6.8 lakh for damaged car even if claimant was not at the wheel"
20220218,city.bengaluru,"Green spaces to courtyards; NLSIU set for revamp"
20220218,city.bengaluru,"10;000 garbage contractors in Bengaluru threaten to strike this weekend"
20220218,city.bengaluru,"We won't spare anyone involved in IMA scam: CM"
20220218,city.bengaluru,"Karnataka: No new engineering colleges; says minister CN Ashwath Narayan"
20220218,city.bengaluru,"Bengaluru: Ex-cop; relatives booked after neighbour alleges witchcraft"
20220218,city.bengaluru,"7 years after killing relative; tailor couple from Andhra Pradesh lands in custody"
20220218,city.bengaluru,"Rowdy; guarantor held for producing fake bond papers"
20220218,city.bengaluru,"Bar waiter murders drunkard for abusing him; in custody"
20220218,city.bengaluru,"Yeshasvini scheme may be revived"
20220218,city.bengaluru,"Kadhe; Rawat crash out"
20220218,city.bengaluru,"No power supply tomorrow"
20220218,city.bengaluru,"Philosophy fancied for B'luru feature"
